Banco,Producto_Codigo,Producto_Nombre,Concepto,Descripcion_Breve,Tipo,Tasa_Porcentaje_MN,Tasa_Porcentaje_ME,Monto_Fijo_MN,Monto_Fijo_ME,Monto_Minimo_MN,Monto_Maximo_MN,Monto_Minimo_ME,Monto_Maximo_ME,Moneda,Fecha_Vigencia,Fecha_Extraccion,Periodicidad,Oportunidad_Cobro,Observaciones
BBVA_Continental,cuenta-senior,Cuenta Senior,Envío físico de estado de cuenta,Comisión por envío físico mensual del estado de cuenta.,COMISION,,,10.0,3.3,,,,,AMBAS,30/11/2022,2025-10-24,Mensual,,Se envía de manera mensual a solicitud de Usted. Vigente desde 30/11/2022 | Condiciones: Se envía de manera mensual a solicitud de Usted.
BBVA_Continental,cuenta-senior,Cuenta Senior,Reposición de tarjeta,Comisión por reposición de tarjeta de débito.,COMISION,,,20.0,7.2,,,,,AMBAS,29/11/2022,2025-10-24,,,Aplica para todas las tarjetas de débito Vigente hasta el 29/11/2022 | Condiciones: Aplica para todas las tarjetas de débito
BBVA_Continental,cuenta-senior,Cuenta Senior,Reposición de tarjeta,Comisión por reposición de tarjeta de débito.,COMISION,,,25.0,9.0,,,,,AMBAS,30/11/2022,2025-10-24,,,Aplica para todas las tarjetas de débito Vigente desde 30/11/2022 | Condiciones: Aplica para todas las tarjetas de débito
BBVA_Continental,cuenta-senior,Cuenta Senior,Cambio de Tarjeta con Diseño.,Comisión por cambio de tarjeta de débito con diseño especial.,COMISION,,,20.0,7.2,,,,,AMBAS,29/11/2022,2025-10-24,,,"En los casos en que Usted desee una nueva tarjeta con diseño especial, se aplicará esta comisión. No aplica para tarjeta de débito Empresarial Vigente hasta 29/11/2022 | Condiciones: En los casos en que Usted desee una nueva tarjeta con diseño especial, se aplicará esta comisión. No aplica para tarjeta de débito Empresarial"
BBVA_Continental,cuenta-senior,Cuenta Senior,Cambio de Tarjeta con Diseño.,Comisión por cambio de tarjeta de débito con diseño especial.,COMISION,,,25.0,9.0,,,,,AMBAS,30/11/2022,2025-10-24,,,"En los casos en que Usted desee una nueva tarjeta con diseño especial, se aplicará esta comisión. No aplica para tarjeta de débito Empresarial Vigente desde 30/11/2022 | Condiciones: En los casos en que Usted desee una nueva tarjeta con diseño especial, se aplicará esta comisión. No aplica para tarjeta de débito Empresarial"
BBVA_Continental,cuenta-senior,Cuenta Senior,Efectivo de Emergencia en el extranjero,Costo por servicio de efectivo de emergencia en el extranjero.,GASTO,,,,137.48,,,,,ME,10/08/2020,2025-10-24,,,Vigente desde el 10/08/2020. Aplica para tarjetas Visa | Condiciones: Aplica para tarjetas Visa
BBVA_Continental,cuenta-negocio-ppnn_No-vigente,Cuenta Negocio Personas Naturales No,N/A,,TASA,,,,,,,,,,,2025-10-24,,,Cliente: Persona Natural con Negocio
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Por emisión,Comisión por emisión de cartas fianza para garantizar obligaciones y derechos.,COMISION,7.5,,,35.0,100.0,,,,AMBAS,26/12/2021,2025-10-24,Bimestral,Por adelantado,"Por fianzas que garantizan pago de obligaciones, derechos de aduana, adelantos y otros. Importes mínimos por bimestre o fracción. Se cobra por adelantado de acuerdo a la periodicidad pactada y días de vigencia. Vigente desde 26/12/2021 para Persona Jurídica y desde 25/01/2022 para Persona Natural con Negocio y Microempresas | Condiciones: Garantizan pago de obligaciones, derechos de aduana, adelantos y otros. | Comisión por envío de movimientos | Cliente: Persona Jurídica"
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Por envío de extracto de movimientos,Comisión por el envío mensual de extractos de movimientos de cartas fianza.,COMISION,,,3.5,1.0,,,,,AMBAS,01/08/2011,2025-10-24,Mensual,,Vigente desde 01/08/2011 | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Por emisión,Comisión por emisión o prórroga de cartas fianza.,COMISION,,,,75.0,,,,,ME,,2025-10-24,,,Por Emisión o Prórroga | Vigente | Condiciones: Emisión o Prórroga | Portes | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Comisión por portes,Comisión por gastos de portes en transacciones internacionales.,COMISION,,,,8.0,,,,,ME,01/05/2013,2025-10-24,,,Vigente desde 01/05/2013 | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Comisión por modificación de texto,"Comisión por modificar características de la carta fianza, excepto plazo o importe.",COMISION,,,90.0,30.0,,,,,AMBAS,17/09/2012,2025-10-24,,,"Aplica para modificación de características distintas al plazo o importe al que ascienda la Carta Fianza, con posterioridad a su emisión. Se cobrará independientemente del cobro automático por emisión, requerimiento y/o ejecución. Vigente desde 17/09/2012 | Condiciones: Modificación de características distintas al plazo o importe. | Comisión por envío de movimientos | Comisión por envío de extracto de movimientos | Cliente: Persona Jurídica"
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,"Comisión por prórroga, renovación, aumento o reducción",Comisión por solicitar modificación del plazo o importe original de la fianza.,COMISION,,,100.0,35.0,,,,,AMBAS,17/09/2012,2025-10-24,,,"Aplica en caso el Cliente y/o el Beneficiario soliciten la modificación del plazo o importe original de la Fianza, con posterioridad a su emisión. Se cobrará independientemente del cobro automático por emisión, requerimiento y/o ejecución. Vigente desde 17/09/2012 | Condiciones: Modificación del plazo o importe original de la Fianza. | Comisión por envío de extracto de movimientos | Cliente: Persona Jurídica"
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Comisión por requerimiento,"Comisión por el solo requerimiento de la fianza, con recargo sobre la comisión de emisión.",COMISION,,,150.0,52.5,,,,,AMBAS,17/09/2012,2025-10-24,,,"Por el solo requerimiento de la fianza se aplicará esta comisión, correspondiente al importe de la comisión de emisión, más un recargo del 50% sobre importe de dicha comisión. Vigente desde 17/09/2012 | Condiciones: Recargo del 50% sobre importe de la comisión de emisión. | Cliente: Persona Jurídica"
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Comisión por ejecución,Comisión por ejecución de carta fianza con fondos del cliente.,COMISION,0.5,,,30.0,90.0,,,,AMBAS,17/09/2012,2025-10-24,,,Con fondos del cliente Vigente desde 17/09/2012 | Condiciones: Con fondos del cliente | Comisión por envío de extracto de movimientos | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Comisión por ejecución,Comisión por ejecución de carta fianza con fondos del banco.,COMISION,1.5,,,,,,,,AMBAS,17/09/2012,2025-10-24,,,Con fondos del Banco Vigente desde 17/09/2012 | Condiciones: Con fondos del Banco | Comisión por envío de extracto de movimientos | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Comisión por ejecución,Comisión por ejecución solicitada por bancos corresponsales.,COMISION,,0.5,,90.0,,,,2500.0,ME,17/09/2012,2025-10-24,,,Por ejecución solicitada por Bancos Corresponsales Vigente desde 17/09/2012 | Condiciones: Ejecución solicitada por Bancos Corresponsales | Portes | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Tasa de interés moratorio (Honramiento fondos Banco),Tasa de interés moratorio anual por honramiento de fianza con fondos del banco.,TASA,14.45,11.62,,,,,,,AMBAS,15/06/2023,2025-10-24,Anual,,Aplica en caso que la Carta Fianza sea honrada con fondos del Banco y el cliente incumpla con el pago del capital de la fianza. Vigente desde 15.06.2023 | Condiciones: Incumplimiento en pago de capital de la fianza. | Cliente: Persona Jurídica
BBVA_Continental,cartas-fianza-pn,Cartas Fianza - Personas Naturales,Tasa Nominal Anual de Interés moratorio,Tasa de interés moratorio anual por incumplimiento en pago de comisiones y gastos.,TASA,12.56,10.1,,,,,,,AMBAS,01/05/2022,2025-10-24,Anual,,Aplica en los casos que el cliente incumpla con el pago oportuno de las comisiones y gastos establecidos en el contrato. Vigente desde 01/05/2022 | Condiciones: Incumplimiento en pago oportuno de comisiones y gastos. | Cliente: Persona Jurídica
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Cuenta Sueldo,Tasa de interés para la cuenta sueldo.,TASA,0.125,0.125,,,,,,,AMBAS,09/05/2021,2025-10-24,,,- Franquicia S/500 ó $220 Vigente hasta 09/05/2021 | Condiciones: Franquicia S/500 ó $220
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Cuenta Sueldo,Tasa de interés para la cuenta sueldo a partir de una fecha.,TASA,0.0,0.0,,,,,,,AMBAS,10/05/2021,2025-10-24,,,Vigente desde 10/05/2021
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Operaciones en Cuenta - Conversión de moneda,Comisión por cambio de moneda en transacciones en el extranjero.,COMISION,,,,,,,,,MN,07/03/2012,2025-10-24,,,"Aplica para todas las tarjetas de débito. Por servicio de cambio de moneda por las transacciones (compra y venta de efectivo), hechas en el extranjero en moneda diferente al dólar americano. Vigente desde 07/03/2012 | Condiciones: Compra y venta de efectivo en moneda diferente al dólar americano en el extranjero."
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Conversión de Moneda.,Comisión por servicio de cambio de moneda en transacciones en el extranjero.,COMISION,3.0,,,,,,,,MN,,2025-10-24,,,
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Operaciones en Cuenta - Operaciones en otra localidad,Comisión por retiro de dinero en una localidad distinta a la contratada.,COMISION,,,,,,,,,AMBAS,19/03/2021,2025-10-24,,,Vigente desde 19/03/2021 | Condiciones: Retiro de dinero en localidad distinta a la contratada.
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Retiro de dinero realizado en una localidad distinta donde se contrató la Cuenta,Comisión por retiro de dinero en Agente Express en otra localidad.,COMISION,,,,,,,,,AMBAS,19/03/2021,2025-10-24,,,Vigente desde 19/03/2021 | Condiciones: Retiro de dinero en Agente Express en otra localidad.
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Depósitos desde otra localidad.,Comisión por depósitos desde otra localidad hasta una fecha.,COMISION,0.5,,7.5,2.7,,350.0,,125.0,AMBAS,29/11/2022,2025-10-24,,,"Por Agente Express, Ventanilla y Cajero Automático BBVA. Aplicable al beneficiario del depósito. Vigente hasta el 29/11/2022 | Condiciones: Depósitos por Agente Express, Ventanilla y Cajero Automático BBVA."
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Depósitos desde otra localidad.,Comisión por depósitos desde otra localidad a partir de una fecha.,COMISION,,,,,,,,,AMBAS,30/11/2022,2025-10-24,,,"Por Agente Express, Ventanilla y Cajero Automático BBVA.Aplicable al beneficiario del depósito. Vigente desde 30/11/2022 | Condiciones: Depósitos por Agente Express, Ventanilla y Cajero Automático BBVA."
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Por Consulta de Saldos y Movimientos,Comisión por consulta de saldos y movimientos en Agente Express hasta una fecha.,COMISION,,,,,,,,,AMBAS,29/11/2022,2025-10-24,,,"Se cobra a partir de la 1ra consulta Por Agente Express Plus, aplican las mismas comisiones del canal Ventanilla Vigente hasta el 29/11/2022 | Condiciones: A partir de la 1ra consulta."
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Por Consulta de Saldos y Movimientos,Comisión por consulta de saldos y movimientos en Agente Express a partir de una fecha.,COMISION,,,2.0,,,,,,AMBAS,30/11/2022,2025-10-24,,,"Se cobra a partir de la 1ra consulta Por Agente Express Plus, aplican las mismas comisiones del canal Ventanilla Vigente desde 30/11/2022 | Condiciones: A partir de la 1ra consulta."
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Retiros de Dinero o Transferencias entre Cuentas,Comisión por retiros de dinero o transferencias a partir de la 3ra operación en Agente Express.,COMISION,,,1.0,,,,,,AMBAS,29/11/2022,2025-10-24,,,Misma plaza Vigente hasta el 29/11/2022 | Condiciones: A partir de la 3ra operación en Agente Express.
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Retiros de Dinero o Transferencias entre Cuentas,Comisión por retiros de dinero o transferencias si no recibe pago de haberes en Agente Express.,COMISION,,,3.0,,,,,,MN,28/12/2022,2025-10-24,,,"Si no recibe Pago de Haberes tiene 20 retiros libres desde el 28/12/2022 en Agente Express. | Condiciones: Si no recibe Pago de Haberes, 20 retiros libres en Agente Express."
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Retiros de Dinero o Transferencias entre Cuentas,Comisión por retiros de dinero o transferencias con fondos del banco en Cajero Automático BBVA.,COMISION,,,2.0,0.6,,,,,AMBAS,22/12/2022,2025-10-24,,,Si no recibe Pago de Haberes tiene 20 retiros libres desde el 22/12/2022 en Cajero Automático BBVA. | Condiciones: 20 retiros libres en Cajero Automático BBVA si no recibe Pago de Haberes.
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Uso de Cajero Automático Otro Banco,Comisión por uso de cajero automático de otro banco hasta una fecha.,COMISION,,,25.0,9.0,,,,,AMBAS,10/08/2020,2025-10-24,,,Aplica para todas las tarjetas de débito Vigente desde 10/08/2020 | Condiciones: Aplica para todas las tarjetas de débito.
BBVA_Continental,cuenta-sueldo,Cuenta Sueldo,Depósito de dinero a una cuenta del BBVA,Comisión por depósito de dinero a una cuenta BBVA.,COMISION,,,,,,,,,,,2025-10-24,,,Vigente desde 01/08/2012
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Préstamo Techo Propio (Para Bienes Terminados y Bienes Futuros),Tasa de interés anual para crédito hipotecario de vivienda.,TASA,17.5,,,,,,,,MN,15/11/2022,2025-10-24,Anual,,"Para Bienes Terminados y Bienes Futuros | Condiciones: De S/8,000 hasta S/79,179 | Cliente: Persona Natural"
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Tasa anual de interés moratorio nominal,Tasa de interés aplicada por pagos atrasados en el crédito.,TASA,12.51,10.24,,,,,,,AMBAS,10/05/2021,2025-10-24,Anual,,Nuevas contrataciones desde el 10/05/2021 hasta 31/10/2021 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Tasa anual de interés moratorio nominal,Tasa de interés aplicada por pagos atrasados en el crédito.,TASA,12.51,9.9,,,,,,,AMBAS,01/11/2021,2025-10-24,Anual,,Nuevas contrataciones desde el 01/11/2021 hasta 30/04/2022 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Tasa anual de interés moratorio nominal,Tasa de interés aplicada por pagos atrasados en el crédito.,TASA,12.56,10.1,,,,,,,AMBAS,01/05/2022,2025-10-24,Anual,,Nuevas contrataciones desde el 01/05/2022 hasta 31/10/2022 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Tasa anual de interés moratorio nominal,Tasa de interés aplicada por pagos atrasados en el crédito.,TASA,13.18,10.24,,,,,,,AMBAS,01/11/2022,2025-10-24,Anual,,Nuevas contrataciones desde el 01/11/2022 hasta 31/10/2023 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Tasa anual de interés moratorio nominal,Tasa de interés aplicada por pagos atrasados en el crédito.,TASA,15.28,,,,,,,,MN,01/11/2023,2025-10-24,Anual,,Nuevas contrataciones desde el 01/11/2023 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Servicios asociados al crédito - Envío físico de a información periódica,Costo por envío físico de estados de cuenta o información del crédito.,COMISION,,,10.0,,,,,,MN,02/01/2013,2025-10-24,,,Vigente desde 02/01/2013 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Servicios asociados al crédito - Evaluación de Póliza de endosada,Costo por revisión y evaluación de pólizas de seguro endosadas.,COMISION,,,,65.0,,,,,ME,,2025-10-24,,En cada oportunidad que se presente/modifique/renueve la póliza y anualmente,"Por el servicio de revisión y evaluación de condiciones y coberturas, endosos y renovaciones de pólizas de Inmuebles. El cobro se realiza en cada oportunidad que se presente/modifique/renueve la póliza. Asimismo, por la verificación anual de vigencia de la póliza, que generará además un cobro en cada aniversario del seguro y durante toda su vigencia. El cobro de la comisión se realizará en la Cuenta asociada, sin embargo, de no tener dinero (fondos) en la Cuenta, el Banco podrá cobrarse de cualquier cuenta que mantenga o pudiera mantener Usted en el Banco. NO APLICA PARA PÓLIZAS VIDA | Condiciones: Pólizas de Inmuebles | Cliente: Persona Natural"
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Por Servicios Notariales,Costo por servicios notariales para constitución de garantía hipotecaria.,GASTO,,,,,,,,,MN,02/01/2013,2025-10-24,,,Aplica por constitución de garantía hipotecaria Vigente desde 02/01/2013 | Condiciones: Constitución de garantía hipotecaria | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Por Tasación,Costo por la tasación de un inmueble para garantía hipotecaria.,GASTO,,,265.0,,,,,,MN,06/05/2015,2025-10-24,,,Vigente desde 06/05/2015 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Por Servicios Registrales,Costo por servicios de registro de la garantía hipotecaria.,GASTO,,,,,,,,,MN,11/06/2012,2025-10-24,,,Vigente desde 11/06/2012 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Por Certificado Negativo de Propiedad,Costo por certificado negativo de propiedad emitido por Registros Públicos.,GASTO,,,,,,,,,MN,02/01/2013,2025-10-24,,,Vigente desde 02/01/2013 | Cliente: Persona Natural
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,Honorarios Profesionales,Costo por honorarios profesionales en caso de deuda vencida.,GASTO,,,,,,,,,MN,01/12/2014,2025-10-24,,,"Aplica en caso de deuda vencida, previo acuerdo formal con Usted. Vigente desde 01/12/2014 | Condiciones: Deuda vencida | Cliente: Persona Natural"
BBVA_Continental,prestamo-techo-propio1,Préstamo Techo Propio,De Desgravamen (Contratos celebrados a partir del 12/02/2024),Costo mensual del seguro de desgravamen para crédito hipotecario.,SEGURO,0.028,0.052,,,,,,,AMBAS,13/02/2024,2025-10-24,Mensual,,Préstamo Hipotecario – Saldo insoluto Individual: 0.028% Mancomunado: 0.052% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 13/02/2024 | Condiciones: Saldo insoluto | Cliente: Persona Natural
