Banco,Producto,Tasa,Moneda,Fecha de registro,Observaciones
BBVA_Continental,Cartas Fianza - Personas Naturales,ME: $ 75.0,ME,2025-10-24,Tipo: COMISION | Comisión por emisión o prórroga de cartas fianza. | Por Emisión o Prórroga | Vigente | Condiciones: Emisión o Prórroga | Cliente: Persona Jurídica | Categoría: Emisión
BBVA_Continental,Cartas Fianza - Personas Naturales,ME: $ 8.0,ME,01/05/2013,Tipo: COMISION | Comisión por gastos de portes en transacciones internacionales. | Vigente desde 01/05/2013 | Cliente: Persona Jurídica | Categoría: Portes
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: S/ 90.0 | ME: $ 30.0,AMBAS,17/09/2012,"Tipo: COMISION | Comisión por modificar características de la carta fianza, excepto plazo o importe. | Aplica para modificación de características distintas al plazo o importe al que ascienda la Carta Fianza, con posterioridad a su emisión. Se cobrará independientemente del cobro automático por emisión, requerimiento y/o ejecución. Vigente desde 17/09/2012 | Condiciones: Modificación de características distintas al plazo o importe. | Cliente: Persona Jurídica | Categoría: Modificación de Texto"
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: S/ 100.0 | ME: $ 35.0,AMBAS,17/09/2012,"Tipo: COMISION | Comisión por solicitar modificación del plazo o importe original de la fianza. | Aplica en caso el Cliente y/o el Beneficiario soliciten la modificación del plazo o importe original de la Fianza, con posterioridad a su emisión. Se cobrará independientemente del cobro automático por emisión, requerimiento y/o ejecución. Vigente desde 17/09/2012 | Condiciones: Modificación del plazo o importe original de la Fianza. | Cliente: Persona Jurídica | Categoría: Prórroga/Renovación/Aumento/Reducción"
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: S/ 150.0 | ME: $ 52.5,AMBAS,17/09/2012,"Tipo: COMISION | Comisión por el solo requerimiento de la fianza, con recargo sobre la comisión de emisión. | Por el solo requerimiento de la fianza se aplicará esta comisión, correspondiente al importe de la comisión de emisión, más un recargo del 50% sobre importe de dicha comisión. Vigente desde 17/09/2012 | Condiciones: Recargo del 50% sobre importe de la comisión de emisión. | Cliente: Persona Jurídica | Categoría: Requerimiento"
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: 0.5% | ME: $ 30.0,AMBAS,17/09/2012,Tipo: COMISION | Comisión por ejecución de carta fianza con fondos del cliente. | Con fondos del cliente Vigente desde 17/09/2012 | Condiciones: Con fondos del cliente | Cliente: Persona Jurídica | Categoría: Ejecución
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: 1.5%,AMBAS,17/09/2012,Tipo: COMISION | Comisión por ejecución de carta fianza con fondos del banco. | Con fondos del Banco Vigente desde 17/09/2012 | Condiciones: Con fondos del Banco | Cliente: Persona Jurídica | Categoría: Ejecución
BBVA_Continental,Cartas Fianza - Personas Naturales,ME: 0.5%,ME,17/09/2012,Tipo: COMISION | Comisión por ejecución solicitada por bancos corresponsales. | Por ejecución solicitada por Bancos Corresponsales Vigente desde 17/09/2012 | Condiciones: Ejecución solicitada por Bancos Corresponsales | Cliente: Persona Jurídica | Categoría: Ejecución
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: 14.45% | ME: 11.62%,AMBAS,15/06/2023,Tipo: TASA | Tasa de interés moratorio anual por honramiento de fianza con fondos del banco. | Aplica en caso que la Carta Fianza sea honrada con fondos del Banco y el cliente incumpla con el pago del capital de la fianza. Vigente desde 15.06.2023 | Periodicidad: Anual | Condiciones: Incumplimiento en pago de capital de la fianza. | Cliente: Persona Jurídica | Categoría: Interés Moratorio
BBVA_Continental,Cartas Fianza - Personas Naturales,MN: 12.56% | ME: 10.1%,AMBAS,01/05/2022,Tipo: TASA | Tasa de interés moratorio anual por incumplimiento en pago de comisiones y gastos. | Aplica en los casos que el cliente incumpla con el pago oportuno de las comisiones y gastos establecidos en el contrato. Vigente desde 01/05/2022 | Periodicidad: Anual | Condiciones: Incumplimiento en pago oportuno de comisiones y gastos. | Cliente: Persona Jurídica | Categoría: Interés Moratorio
BBVA_Continental,Cuenta Sueldo,MN: 0.125% | ME: 0.125%,AMBAS,09/05/2021,Tipo: TASA | Tasa de interés para la cuenta sueldo. | - Franquicia S/500 ó $220 Vigente hasta 09/05/2021 | Condiciones: Franquicia S/500 ó $220 | Categoría: Cuenta Sueldo
BBVA_Continental,Cuenta Sueldo,MN: 0.0% | ME: 0.0%,AMBAS,10/05/2021,Tipo: TASA | Tasa de interés para la cuenta sueldo a partir de una fecha. | Vigente desde 10/05/2021 | Categoría: Cuenta Sueldo
BBVA_Continental,Cuenta Sueldo,N/A,MN,07/03/2012,"Tipo: COMISION | Comisión por cambio de moneda en transacciones en el extranjero. | Aplica para todas las tarjetas de débito. Por servicio de cambio de moneda por las transacciones (compra y venta de efectivo), hechas en el extranjero en moneda diferente al dólar americano. Vigente desde 07/03/2012 | Condiciones: Compra y venta de efectivo en moneda diferente al dólar americano en el extranjero. | Categoría: Conversión de Moneda"
BBVA_Continental,Cuenta Sueldo,MN: 3.0%,MN,2025-10-24,Tipo: COMISION | Comisión por servicio de cambio de moneda en transacciones en el extranjero. | Categoría: Conversión de Moneda
BBVA_Continental,Cuenta Sueldo,N/A,AMBAS,19/03/2021,Tipo: COMISION | Comisión por retiro de dinero en una localidad distinta a la contratada. | Vigente desde 19/03/2021 | Condiciones: Retiro de dinero en localidad distinta a la contratada. | Categoría: Operaciones en Otra Localidad
BBVA_Continental,Cuenta Sueldo,N/A,AMBAS,19/03/2021,Tipo: COMISION | Comisión por retiro de dinero en Agente Express en otra localidad. | Vigente desde 19/03/2021 | Condiciones: Retiro de dinero en Agente Express en otra localidad. | Categoría: Operaciones en Otra Localidad
BBVA_Continental,Cuenta Sueldo,MN: 0.5% | ME: $ 2.7,AMBAS,29/11/2022,"Tipo: COMISION | Comisión por depósitos desde otra localidad hasta una fecha. | Por Agente Express, Ventanilla y Cajero Automático BBVA. Aplicable al beneficiario del depósito. Vigente hasta el 29/11/2022 | Condiciones: Depósitos por Agente Express, Ventanilla y Cajero Automático BBVA. | Categoría: Depósitos desde otra localidad"
BBVA_Continental,Cuenta Sueldo,N/A,AMBAS,30/11/2022,"Tipo: COMISION | Comisión por depósitos desde otra localidad a partir de una fecha. | Por Agente Express, Ventanilla y Cajero Automático BBVA.Aplicable al beneficiario del depósito. Vigente desde 30/11/2022 | Condiciones: Depósitos por Agente Express, Ventanilla y Cajero Automático BBVA. | Categoría: Depósitos desde otra localidad"
BBVA_Continental,Cuenta Sueldo,N/A,AMBAS,29/11/2022,"Tipo: COMISION | Comisión por consulta de saldos y movimientos en Agente Express hasta una fecha. | Se cobra a partir de la 1ra consulta Por Agente Express Plus, aplican las mismas comisiones del canal Ventanilla Vigente hasta el 29/11/2022 | Condiciones: A partir de la 1ra consulta. | Categoría: Consulta de Saldos y Movimientos"
BBVA_Continental,Cuenta Sueldo,MN: S/ 2.0,AMBAS,30/11/2022,"Tipo: COMISION | Comisión por consulta de saldos y movimientos en Agente Express a partir de una fecha. | Se cobra a partir de la 1ra consulta Por Agente Express Plus, aplican las mismas comisiones del canal Ventanilla Vigente desde 30/11/2022 | Condiciones: A partir de la 1ra consulta. | Categoría: Consulta de Saldos y Movimientos"
BBVA_Continental,Cuenta Sueldo,MN: S/ 1.0,AMBAS,29/11/2022,Tipo: COMISION | Comisión por retiros de dinero o transferencias a partir de la 3ra operación en Agente Express. | Misma plaza Vigente hasta el 29/11/2022 | Condiciones: A partir de la 3ra operación en Agente Express. | Categoría: Retiros de Dinero o Transferencias
BBVA_Continental,Cuenta Sueldo,MN: S/ 3.0,MN,28/12/2022,"Tipo: COMISION | Comisión por retiros de dinero o transferencias si no recibe pago de haberes en Agente Express. | Si no recibe Pago de Haberes tiene 20 retiros libres desde el 28/12/2022 en Agente Express. | Condiciones: Si no recibe Pago de Haberes, 20 retiros libres en Agente Express. | Categoría: Retiros de Dinero o Transferencias"
BBVA_Continental,Cuenta Sueldo,MN: S/ 2.0 | ME: $ 0.6,AMBAS,22/12/2022,Tipo: COMISION | Comisión por retiros de dinero o transferencias con fondos del banco en Cajero Automático BBVA. | Si no recibe Pago de Haberes tiene 20 retiros libres desde el 22/12/2022 en Cajero Automático BBVA. | Condiciones: 20 retiros libres en Cajero Automático BBVA si no recibe Pago de Haberes. | Categoría: Retiros de Dinero o Transferencias
BBVA_Continental,Cuenta Sueldo,MN: S/ 25.0 | ME: $ 9.0,AMBAS,10/08/2020,Tipo: COMISION | Comisión por uso de cajero automático de otro banco hasta una fecha. | Aplica para todas las tarjetas de débito Vigente desde 10/08/2020 | Condiciones: Aplica para todas las tarjetas de débito. | Categoría: Uso de Cajero Automático Otro Banco
BBVA_Continental,Cuenta Sueldo,N/A,,2025-10-24,Tipo: COMISION | Comisión por depósito de dinero a una cuenta BBVA. | Vigente desde 01/08/2012 | Categoría: Depósito de dinero
BBVA_Continental,Préstamo Techo Propio,MN: 17.5%,MN,15/11/2022,"Tipo: TASA | Tasa de interés anual para crédito hipotecario de vivienda. | Para Bienes Terminados y Bienes Futuros | Periodicidad: Anual | Condiciones: De S/8,000 hasta S/79,179 | Cliente: Persona Natural | Categoría: Hipotecario"
BBVA_Continental,Préstamo Techo Propio,MN: 12.51% | ME: 10.24%,AMBAS,10/05/2021,Tipo: TASA | Tasa de interés aplicada por pagos atrasados en el crédito. | Nuevas contrataciones desde el 10/05/2021 hasta 31/10/2021 | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Interés
BBVA_Continental,Préstamo Techo Propio,MN: 12.51% | ME: 9.9%,AMBAS,01/11/2021,Tipo: TASA | Tasa de interés aplicada por pagos atrasados en el crédito. | Nuevas contrataciones desde el 01/11/2021 hasta 30/04/2022 | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Interés
BBVA_Continental,Préstamo Techo Propio,MN: 12.56% | ME: 10.1%,AMBAS,01/05/2022,Tipo: TASA | Tasa de interés aplicada por pagos atrasados en el crédito. | Nuevas contrataciones desde el 01/05/2022 hasta 31/10/2022 | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Interés
BBVA_Continental,Préstamo Techo Propio,MN: 13.18% | ME: 10.24%,AMBAS,01/11/2022,Tipo: TASA | Tasa de interés aplicada por pagos atrasados en el crédito. | Nuevas contrataciones desde el 01/11/2022 hasta 31/10/2023 | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Interés
BBVA_Continental,Préstamo Techo Propio,MN: 15.28%,MN,01/11/2023,Tipo: TASA | Tasa de interés aplicada por pagos atrasados en el crédito. | Nuevas contrataciones desde el 01/11/2023 | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Interés
BBVA_Continental,Préstamo Techo Propio,MN: S/ 10.0,MN,02/01/2013,Tipo: COMISION | Costo por envío físico de estados de cuenta o información del crédito. | Vigente desde 02/01/2013 | Cliente: Persona Natural | Categoría: Envío de información
BBVA_Continental,Préstamo Techo Propio,ME: $ 65.0,ME,2025-10-24,"Tipo: COMISION | Costo por revisión y evaluación de pólizas de seguro endosadas. | Por el servicio de revisión y evaluación de condiciones y coberturas, endosos y renovaciones de pólizas de Inmuebles. El cobro se realiza en cada oportunidad que se presente/modifique/renueve la póliza. Asimismo, por la verificación anual de vigencia de la póliza, que generará además un cobro en cada aniversario del seguro y durante toda su vigencia. El cobro de la comisión se realizará en la Cuenta asociada, sin embargo, de no tener dinero (fondos) en la Cuenta, el Banco podrá cobrarse de cualquier cuenta que mantenga o pudiera mantener Usted en el Banco. NO APLICA PARA PÓLIZAS VIDA | Cobro: En cada oportunidad que se presente/modifique/renueve la póliza y anualmente | Condiciones: Pólizas de Inmuebles | Cliente: Persona Natural | Categoría: Evaluación de póliza"
BBVA_Continental,Préstamo Techo Propio,N/A,MN,02/01/2013,Tipo: GASTO | Costo por servicios notariales para constitución de garantía hipotecaria. | Aplica por constitución de garantía hipotecaria Vigente desde 02/01/2013 | Condiciones: Constitución de garantía hipotecaria | Cliente: Persona Natural | Categoría: Garantía
BBVA_Continental,Préstamo Techo Propio,MN: S/ 265.0,MN,06/05/2015,Tipo: GASTO | Costo por la tasación de un inmueble para garantía hipotecaria. | Vigente desde 06/05/2015 | Cliente: Persona Natural | Categoría: Garantía
BBVA_Continental,Préstamo Techo Propio,N/A,MN,11/06/2012,Tipo: GASTO | Costo por servicios de registro de la garantía hipotecaria. | Vigente desde 11/06/2012 | Cliente: Persona Natural | Categoría: Garantía
BBVA_Continental,Préstamo Techo Propio,N/A,MN,02/01/2013,Tipo: GASTO | Costo por certificado negativo de propiedad emitido por Registros Públicos. | Vigente desde 02/01/2013 | Cliente: Persona Natural | Categoría: Garantía
BBVA_Continental,Préstamo Techo Propio,N/A,MN,01/12/2014,"Tipo: GASTO | Costo por honorarios profesionales en caso de deuda vencida. | Aplica en caso de deuda vencida, previo acuerdo formal con Usted. Vigente desde 01/12/2014 | Condiciones: Deuda vencida | Cliente: Persona Natural | Categoría: Deuda vencida"
BBVA_Continental,Préstamo Techo Propio,MN: 0.028% | ME: 0.052%,AMBAS,13/02/2024,Tipo: SEGURO | Costo mensual del seguro de desgravamen para crédito hipotecario. | Préstamo Hipotecario – Saldo insoluto Individual: 0.028% Mancomunado: 0.052% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 13/02/2024 | Periodicidad: Mensual | Condiciones: Saldo insoluto | Cliente: Persona Natural | Categoría: Crédito Hipotecario
BBVA_Continental,Préstamo Techo Propio,MN: 0.045% | ME: 0.09%,AMBAS,13/02/2024,Tipo: SEGURO | Costo mensual del seguro de desgravamen con devolución para crédito hipotecario. | Préstamo Hipotecario – Saldo insoluto Individual: 0.045% Mancomunado: 0.09% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 13/02/2024 | Periodicidad: Mensual | Condiciones: Saldo insoluto | Cliente: Persona Natural | Categoría: Crédito Hipotecario
BBVA_Continental,Préstamo Techo Propio,MN: 0.04641% | ME: 0.09282%,AMBAS,18/03/2023,Tipo: SEGURO | Costo mensual del seguro de desgravamen con devolución para crédito hipotecario. | Préstamo Vivivienda – Saldo insoluto Individual: 0.04641% Mancomunado: 0.09282% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 18/03/2023 | Periodicidad: Mensual | Condiciones: Saldo insoluto | Cliente: Persona Natural | Categoría: Crédito Hipotecario
BBVA_Continental,Préstamo Techo Propio,MN: 0.0352% | ME: 0.0536%,AMBAS,18/03/2023,Tipo: SEGURO | Costo mensual del seguro de desgravamen para crédito hipotecario. | Préstamo Vivivienda – Saldo insoluto sin Periodo de Gracia Individual: 0.0352% Mancomunado: 0.0659% Préstamo Vivivienda - Saldo insoluto con Periodo de Gracia Individual: 0.0536% Mancomunado: 0.0996% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 18/03/2023 | Periodicidad: Mensual | Condiciones: Saldo insoluto | Cliente: Persona Natural | Categoría: Crédito Hipotecario
BBVA_Continental,Préstamo Techo Propio,MN: 0.023% | ME: 0.03%,AMBAS,10/08/2022,Tipo: SEGURO | Costo mensual del seguro de desgravamen para crédito hipotecario. | Préstamo Vivivienda - Saldo insoluto sin Periodo de Gracia Individual < 70: 0.0230% Mancomunado < 70: 0.0430% Individual >= 70: 0.0550% Mancomunado >= 70: 0.1000% Préstamo Vivivienda - Saldo insoluto con Periodo de Gracia Individual < 70: 0.0300% Mancomunado < 70: 0.0650% Individual >= 70: 0.05893% Mancomunado >= 70: 0.18176% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 10/08/2022 | Periodicidad: Mensual | Condiciones: Saldo insoluto | Cliente: Persona Natural | Categoría: Crédito Hipotecario
BBVA_Continental,Préstamo Techo Propio,MN: 0.023% | ME: 0.03%,AMBAS,10/09/2021,Tipo: SEGURO | Costo mensual del seguro de desgravamen para crédito hipotecario. | Préstamo Vivivienda - Monto Inicial sin Periodo de Gracia Individual < 70: 0.0230% Mancomunado < 70: 0.0430% Individual >= 70: 0.0550% Mancomunado >= 70: 0.1000% Préstamo Vivivienda - Monto Inicial con Periodo de Gracia Individual < 70: 0.0300% Mancomunado < 70: 0.0560% Individual >= 70: 0.05893% Mancomunado >= 70: 0.1071% Tasa Bruta Mensual Con Póliza Rímac Vigente desde 10/09/2021 | Periodicidad: Mensual | Condiciones: Monto inicial | Cliente: Persona Natural | Categoría: Crédito Hipotecario
BBVA_Continental,Préstamo Techo Propio,MN: 0.35% | ME: 0.28%,AMBAS,11/06/2012,Tipo: SEGURO | Costo mensual del seguro de desgravamen para crédito hipotecario. | Individual Monto inicial: 0.35% (mensual) (por mil) Vigente desde 11/06/2012 | Periodicidad: Mensual | Condiciones: Monto inicial | Cliente: Persona Natural | Categoría: Crédito Hipotecario
